headline,source_name,datetime,leaning
'We're the Future': Reform Rejects Merger With Yesterday's Men Tories,breitbart.com,2024-07-10,Right
House Judiciary Committee Report Exposes Shadowy Corporate Coordination to Silence Conservatives,breitbart.com,2024-07-10,Right
Dem Sen. Bennet: Biden Can't Win in November — Trump Could Win in a 'Landslide',breitbart.com,2024-07-09,Right
Braverman: Tory Party Smashed Itself by Betraying Voters,breitbart.com,2024-07-10,Right
Donald Trump Jr. Slams Dem Senators for 'Cover Up' of Biden's Health',breitbart.com,2024-07-09,Right
Exclusive: Rep. Hunt Calls for ‘Investigations’ over Biden’s Cognitive Decline,breitbart.com,2024-07-09,Right
"WATCH: Farage MP Booed During First Speech, Slams Brexit Blocker",breitbart.com,2024-07-09,Right
Farage Enters Parliament: Reform UK Team Arrive in Westminster,breitbart.com,2024-07-09,Right
Maureen Dowd Calls Out Biden White House for Demanding ABC News Change 'Goodest' Line in Interview Transcript,breitbart.com,2024-07-08,Right
Pope Francis Warns of International ‘Crisis of Democracy’,breitbart.com,2024-07-08,Right
Nolte: The Irredeemable ‘Cheap Fake’ Media,breitbart.com,2024-07-08,Right
French-Israelis Invite Jews to Flee France for Safety in Israel,breitbart.com,2024-07-08,Right
Democrats Voice Frustration over Media's Focus on Biden,breitbart.com,2024-07-08,Right
"Lindsey Graham: Both Trump, Biden Should Take 'Neurological Exams'",breitbart.com,2024-07-07,Right
Lindsey Graham: I'm Worried About Biden Being the Commander-in-Chief for the Next Four Months,breitbart.com,2024-07-07,Right
Rob Reiner Turns on Biden: It's Time for Him to Step Down — 'Stop F**king Around',breitbart.com,2024-07-07,Right
Farage Party Would Have Won 94 Seats Under Proportional System,breitbart.com,2024-07-07,Right
'Moderate' Defeats 'Hardliner' in Sham Iranian Presidential Election,breitbart.com,2024-07-06,Right
"Team of Dolts: Meet Keir Starmer's Trump-Hating, Anti-Brexit Cabinet",breitbart.com,2024-07-06,Right
Nigel Farage: Phase Two to Save the Country Starts Today,breitbart.com,2024-07-06,Right
Breitbart Business Digest: ‘The Labor Market Is Supported by Government Payrolls’,breitbart.com,2024-07-05,Right
Exclusive: Daines Warns of Senate Democrats' Plan for ‘Radical’ Power Grab,breitbart.com,2024-07-05,Right
Xi Jinping Reunites with 'Old Friend' Vladimir Putin at Kazakhstan Summit,breitbart.com,2024-07-04,Right
"Dem Sen. Welch Dodges on if Biden Is Fit to Serve, Admits It’s Due to a Sensitivity",breitbart.com,2024-07-04,Right
Boston Globe Editorial Board Asks Biden to Step Aside,breitbart.com,2024-07-03,Right
"Dem HI Gov. Green on Biden Not Going to Doctor Since Feb.: He's Busy, No One Likes Going",breitbart.com,2024-07-03,Right
Democrat Governors Issue Support for Biden: 'Time to Have His' Back,breitbart.com,2024-07-03,Right
Donalds: House ‘Absolutely’ Needs to Investigate Biden’s Mental Health,breitbart.com,2024-07-03,Right
Farage's Plea on Eve of Voting: Strike Against 'Rotten Two Party System',breitbart.com,2024-07-03,Right
"Farage's Patriotic Plea to the British: Vote For Family, Community, Nation",breitbart.com,2024-07-03,Right
Report: Biden Weighs Dropping Out of Presidential Race,breitbart.com,2024-07-03,Right
John McGuire Narrowly Wins Virginia's Primary After Results Certified,breitbart.com,2024-07-02,Right
"Breitbart Business Digest: The Most Expensive Independence Day — Beef, Soda, Ketchup Prices Skyrocket",breitbart.com,2024-07-02,Right
"Rep. Jared Golden: Trump Will Beat Biden, Democracy Will Be Just Fine",breitbart.com,2024-07-02,Right
Report: Donors Ask About Refund if Biden Doesn't Run,breitbart.com,2024-07-02,Right
USA Today Poll: 41% of Democrats Want Joe Biden to Quit,breitbart.com,2024-07-02,Right
"Breitbart Business Digest: Factory Construction Is Booming, But Manufacturing Production May Be Shrinking",breitbart.com,2024-07-01,Right
Blinken: Israel Has Effectively 'Lost Sovereignty' in the North,breitbart.com,2024-07-01,Right
"Kamala Harris Launches Republican Attack in BET Awards GOTV Video, as Viewers Slam 'AI' Script",breitbart.com,2024-07-01,Right
High-Profile ‘Free Iran’ Summit: Global Leaders Convene in Support of Iran Resistance,breitbart.com,2024-06-30,Right
Coons: Biden the 'Only Democrat Who Can Beat Donald Trump',breitbart.com,2024-06-30,Right
MSMS's Love-Hate Relationship With Farage on Full Display this Election,breitbart.com,2024-06-29,Right
Bill Clinton Defends Biden after Debate Performance,breitbart.com,2024-06-28,Right
"Report: Trudeau Admin Prioritized Rescuing Afghan Sikhs over Canadians from Taliban, Failed Both",breitbart.com,2024-06-28,Right
"Russia Pretends Not to Care About Trump-Biden Debate, Then Dances on Biden’s ‘Coffin’",breitbart.com,2024-06-28,Right
"Exclusive – RNC Chair Michael Whatley: Trump 'Absolutely Dominant,' Biden 'Weak in Every Respect'",breitbart.com,2024-06-28,Right
Chinese Social Media Site Mocks Biden's Disastrous Debate Performance,breitbart.com,2024-06-28,Right
"Report: After Biden's Debate Disaster, U.S. Allies Prepare for 'Trump's Return'",breitbart.com,2024-06-28,Right
Charlie Kirk: Democrats Will 'Try Something' at the 11th Hour of Election,breitbart.com,2024-06-27,Right
Gaining Momentum: Farage Recruits More Big-Money Donors,breitbart.com,2024-06-27,Right
Clapper Transcript: No Regrets for Signing Letter Falsely Dismissing Hunter Biden Laptop,breitbart.com,2024-06-27,Right
"Exclusive: Watch — Sen. Steve Daines: The More Biden Talks in Debate, the Better It’s Going to be for Trump",breitbart.com,2024-06-26,Right
"Nobel Economists Bash Trump, Hail Biden in Pre-Debate Inflation Attack",breitbart.com,2024-06-26,Right
"Supreme Court: No Standing on Social Media Censorship, Alito Dissents",breitbart.com,2024-06-26,Right
Newsom Uses 'State of the State' to Attack Republicans; Ignores Budget Woes,breitbart.com,2024-06-26,Right
Labour Would Create 'Office of Net Zero' to Push Green Agenda: Report,breitbart.com,2024-06-26,Right
WATCH: Fetterman Meets Netanyahu in Jerusalem,breitbart.com,2024-06-26,Right
Lauren Boebert Soars to Victory in Colorado GOP Congressional Race,breitbart.com,2024-06-25,Right
Controversial White House Official Tyler Cherry Hates Israel: Old Tweets,breitbart.com,2024-06-24,Right
"On Dobbs Second Anniversary, Pro-Life Orgs Work to ‘Expose Dark Heart of Abortion’",breitbart.com,2024-06-24,Right
Whoopi Goldberg: CNN Cutting Trump Spox Mid-Interview 'Was So Good',breitbart.com,2024-06-24,Right
"Farage, Peacemaker: Stop Following Establishment Into Forever Wars",breitbart.com,2024-06-24,Right
WATCH: Pro-Palestinian Mob Targets Another Synagogue in Los Angeles,breitbart.com,2024-06-23,Right
Fourth Tory Official Reportedly Investigated in Election Betting Scandal,breitbart.com,2024-06-23,Right
Establishment Freakout as Farage Says West 'Provoked' Ukraine War,breitbart.com,2024-06-22,Right
J.K. Rowling Says Left-Wing Labour Party 'Abandoned Women',breitbart.com,2024-06-22,Right
Climate Change Donors Throw Millions to Romney's Chosen Successor,breitbart.com,2024-06-21,Right
Netanyahu vs. Biden: 'I Am Willing to Absorb Personal Attacks for Israel to Get Arms It Needs in War for Survival',breitbart.com,2024-06-20,Right
Melinda Gates Endorses Biden: 'Anyone Who Cares about Women' Should,breitbart.com,2024-06-20,Right
"Watch — Scott Presler: 'The More They Indict' Donald Trump, 'the More They Unite Us'",breitbart.com,2024-06-20,Right
"A School Teacher, a Slave, Lincoln’s Special Forces Changed the Course of the Civil War",breitbart.com,2024-06-20,Right
Exclusive: Tories Have Been Anti-Family for 'Very Long Time' Says Reform,breitbart.com,2024-06-20,Right
"Breitbart Business Digest: Juneteenth Gloom Is in the Air, Especially for Democrats",breitbart.com,2024-06-19,Right
Trump Criticizes 'Very Disloyal' Paul Ryan: 'Get that Dog Off Your Board',breitbart.com,2024-06-19,Right
"Dems Fret Over Biden Campaigning on January 6, Trump, 'Democracy'",breitbart.com,2024-06-19,Right
Dem Governors Stockpile Abortion Pills in ‘Resistance to Trump Admin',breitbart.com,2024-06-19,Right
White House Cancels Meeting with Israel on Iran over Netanyahu Video; UPDATE: White House Denies,breitbart.com,2024-06-19,Right
Breitbart Business Digest: The Spending Will Continue Until the Deficit Improves,breitbart.com,2024-06-18,Right
"WATCH: Netanyahu Throws Down on Biden Withholding Weapons, Ammunition",breitbart.com,2024-06-18,Right
Rupert Murdoch’s New York Post Attempts to Hijack Donald Trump’s Veepstakes After Years of Bashing Him,breitbart.com,2024-06-18,Right
U.S. Envoy Hochstein Meets Shia Leader in Beirut to Plead for Calm,breitbart.com,2024-06-18,Right
Black Farmers Turn to Trump for Economic Relief,breitbart.com,2024-06-17,Right
"Ex-Israeli PM Pans Palestinian Support for Hamas, Calls to ‘De-Nazify’ Gaza",breitbart.com,2024-06-17,Right
Whoopi Goldberg: Trump Is 'One of the Biggest Crooks in the Country',breitbart.com,2024-06-17,Right
"Jon Stewart, Now with Paramount, Says His AppleTV+ Show Ended Because 'Corporations Are P*ssies'",breitbart.com,2024-06-16,Right
Exclusive: Sen. Rick Scott Lays Out Battle Plan for GOP November Victory,breitbart.com,2024-06-16,Right
Exclusive -- Biden Lawfare Victim: Political Prosecution of Ordinary Citizens Is Already Happening; It's Why Trump Must Win in 2024,breitbart.com,2024-06-15,Right
Nolte: CNN Seeks to Intimidate Ticketmaster into Blacklisting Tucker Carlson Tour,breitbart.com,2024-06-14,Right
British Paper: Joe Biden 'Losing Focus' and 'Concentration' at G7 Summit,breitbart.com,2024-06-14,Right
"Italian Paper Reports on Videos of Joe Biden’s Declining Health, ‘Rigid Movements’",breitbart.com,2024-06-14,Right
"State Department, at Behest of Khashoggi Group, Sanctions Israeli Protesters",breitbart.com,2024-06-14,Right
"First Lady Jill Biden Argues Joe Is a 'Healthy, Wise 81-Year-Old'",breitbart.com,2024-06-14,Right
Exclusive — Rep. Matt Gaetz: Republicans 'Don't Want to Nominate People Who Aren't Going to Fight',breitbart.com,2024-06-13,Right
Mike Johnson: Trump Brought 'Energy' and 'Enthusiasm' to Meeting,breitbart.com,2024-06-13,Right
RNC Slams Biden Admin for Criticisms of Mail-in-Ballot Legal Challenges,breitbart.com,2024-06-13,Right
Exclusive — ‘Light the Flame’: Turning Point Action Seeks to Energize Right,breitbart.com,2024-06-13,Right
Exclusive -- RNC Co-Chair Lara Trump Tells Republicans to Vote Early,breitbart.com,2024-06-11,Right
Nolte: Hoaxtress Rachel Maddow ‘Worried’ Donald Trump Will Ship Her to ‘Massive Camp’,breitbart.com,2024-06-11,Right
Joe Biden's Investor Allies Demand Mass Amnesty Before Election... Because They Fear Trump Will Win Anyway,breitbart.com,2024-06-11,Right
Joe Biden's 2022 Vow to Block Trump's Reelection Sparked Eruption of Seemingly Coordinated Lawfare Against Trump,breitbart.com,2024-06-10,Right
"China Laments: Europe Is Lost to the 'Far-Right,' Thanks to 'Remote Elites in Brussels'",breitbart.com,2024-06-11,Right
Political Earthquake: Centre-Right Leader Backs Alliance with Le Pen,breitbart.com,2024-06-11,Right
Venezuela Makes Bid to Join China-Led BRICS – with Support from Russia,breitbart.com,2024-06-11,Right
Breitbart Business Digest: Why The Public Doesn't Trust Biden on Inflation,breitbart.com,2024-06-10,Right
"Right-Wing Dominance in European Elections Foreshadows Trends That Could Signal Massive Trouble for Biden, Boon for Trump",breitbart.com,2024-06-10,Right
"Hamas Welcomes UN Security Council Ceasefire Resolution, Without Agreeing",breitbart.com,2024-06-10,Right
5 Celebrities Who Regret Endorsing Joe Biden in 2020,breitbart.com,2024-06-09,Right
"Benny Gantz, Rival to Netanyahu, Leaves Israeli Government; Coalition Remains Solid",breitbart.com,2024-06-09,Right
"Macron Trounced by Populists, Immediately Calls Snap National Election",breitbart.com,2024-06-09,Right
Alexandria Ocasio-Cortez Fears Trump Will Throw Her in Jail if He Wins,breitbart.com,2024-06-09,Right
Belgium's Anti-Trump Leader Resigns After Right Wing Election Victory,breitbart.com,2024-06-09,Right
"Whitmer: Trump 'Flouts the Law,' 'Just Got Caught'",breitbart.com,2024-06-09,Right
"Nigel Farage Declared Winner of UK Election Party Debate, Tory Rival Beaten Out by 'None of the Above'",breitbart.com,2024-06-08,Right
Jon Stewart: Trump 'Doing Us a Service' By Exposing 'Vulnerabilities' in a Corrupt Political System,breitbart.com,2024-06-08,Right
Expert: Biden 'Playing with Fire' by Letting Ukraine Use U.S. Arms Inside Russia,breitbart.com,2024-06-07,Right
Trump Raises $12M at Silicon Valley Fundraiser Hosted by Venture Capitalist,breitbart.com,2024-06-07,Right
"French 'Way of Life' Being Destroyed by Mass Migration, Says MEP",breitbart.com,2024-06-07,Right
Germany Panic-Announces Migrant Deportation Plan Before Elections,breitbart.com,2024-06-06,Right
Russian Police Crack Down on Dissidents on Alexei Navalny’s Birthday,breitbart.com,2024-06-05,Right
Jake Sullivan: Biden's D-Day Address to Focus on Russia,breitbart.com,2024-06-04,Right
Farmer Tractor Protests Storm Brussels Before EU Elections,breitbart.com,2024-06-05,Right
Orbán Urges Meloni to Forge Populist Coalition in EU Parliament,breitbart.com,2024-06-05,Right
"Truckers Blockade Roads in Bolivia, Demanding Fair Wages and Fuel Prices",breitbart.com,2024-06-05,Right
"Exclusive: Peter Navarro Speaks from Behind Bars in ‘Joe Biden Prison,’ Warns ‘Unrestrained Lawfare Designed to Interfere’ in Election",breitbart.com,2024-06-05,Right
Watch: Rapper Sexyy Red Displays Massive 'Make America Sexyy Again' Hat at Concert,breitbart.com,2024-06-04,Right
GOP Rips Biden’s ‘Desperate’ Political ‘Election-Year Border Charade’,breitbart.com,2024-06-04,Right
Radiohead's Jonny Greenwood Refuses to Boycott Israel,breitbart.com,2024-06-04,Right
Joe Biden Turns 2024 Voters Against Legal Migration,breitbart.com,2024-06-04,Right
"Islamic Totalitarianism Wants to 'Conquer France', Warns Populist Bardella",breitbart.com,2024-06-04,Right
Breitbart Business Digest: 'No Cuts' Goes Mainstream,breitbart.com,2024-06-03,Right
Alyssa Farah Griffin: 'Silent Minority' Within GOP Doesn't Want Anything to Do with Trump,breitbart.com,2024-06-03,Right
Mexico: Far Left Clinches Presidency in Historically Violent Election,breitbart.com,2024-06-03,Right
Washington Post Executive Editor Sally Buzbee Steps Down from Role,breitbart.com,2024-06-02,Right
Corporate Media on Soaring Housing Costs: Don't Mention Mass Migration!,breitbart.com,2024-06-03,Right
Waters: Trump's Revenge Rhetoric Could Lead to 'Civil War',breitbart.com,2024-06-02,Right
"Exclusive – Michael Savage Likens Trump Verdict to Internal 9/11: Biden ‘Gang’ Trying to Kill Trump with ‘1,000 Cuts’",breitbart.com,2024-06-02,Right
"Report: Trump Banned from UK, Canada, Elsewhere After Guilty Verdict",breitbart.com,2024-06-01,Right
Orbán Leads Thousands in Pro-Peace Rally Against War in Ukraine,breitbart.com,2024-06-01,Right
Exclusive — Lee Zeldin: Democrats 'Unleashed a Beast' with Donald Trump Conviction,breitbart.com,2024-06-01,Right
"Biden Co-Chair: If Trump Wins, It's Not Democracy, 'He Has to Destroy Democracy' to Be President",breitbart.com,2024-05-31,Right
Donald Trump Appears to Diss ‘Sleaze Bag' Michael Cohen Without Naming Him,breitbart.com,2024-05-31,Right
"Jason Aldean Slams Trump Verdict: 'If There was Ever a Time to Speak Up, IT'S NOW! '",breitbart.com,2024-05-31,Right
'Prepared to Lose Friends:' Silicon Valley Venture Capitalist Explains Why He Just Donated $300K to Donald Trump,breitbart.com,2024-05-31,Right
Robert De Niro Celebrates Trump Verdict: ‘Justice was Served’,breitbart.com,2024-05-31,Right
'This Is Lunacy': FNC's Pirro Blasts 'Soros-Funded Prosecutor'-Led Trump Verdict,breitbart.com,2024-05-30,Right
Biden Co-Chair: Many People Aren't 'Aware' of What Biden Has Done Because They're 'Going Through a Lot of Struggles',breitbart.com,2024-05-29,Right
"Breitbart Business Digest: High Rates Here to Stay – Sorry, Biden!",breitbart.com,2024-05-29,Right
"Robert De Niro Solicits Donations for Biden Campaign: 'Trump Is a Monster,' 'Not a Shred of Humanity to Hang on To'",breitbart.com,2024-05-29,Right
Donald Trump: 'Mother Theresa Could Not Beat These Charges…the Whole Thing Is Rigged',breitbart.com,2024-05-29,Right
Exclusive -- Sen. Vance Rips De Niro’s Biden Appearance Outside Trump Trial,breitbart.com,2024-05-29,Right
Turley: There Are Many 'Reversible Errors' in Trump's New York Trial,breitbart.com,2024-05-28,Right
Rashida Tlaib Speaks at Anti-Israel Conference Linked to Terror Group PFLP,breitbart.com,2024-05-27,Right
Farage: Growing Number of Muslims 'Loathe' British Values,breitbart.com,2024-05-26,Right
